,token,valid,no_at_fault_collisions,drivable_area_compliance,ego_progress,time_to_collision_within_bound,comfort,driving_direction_compliance,score
0,8c2de95fb8a45d80,True,1.0,1.0,0.8077824823586899,0.0,1.0,1.0,0.5032427009827874
1,272ca65d545a5e6d,True,1.0,1.0,0.6594316122405802,1.0,1.0,1.0,0.8580965051002417
2,2111b648fcba5bb7,True,1.0,1.0,0.9097761969486015,1.0,1.0,1.0,0.962406748728584
3,dace7f508e4b5070,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
4,fc4ab990e1dc5729,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
5,802ffb33c2655bab,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0
6,659676efe11b58ca,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,624e63bf86d45ad7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,b2ad937212f85714,True,1.0,1.0,0.7321658728169783,1.0,1.0,1.0,0.8884024470070743
9,c635be4959ce596a,True,1.0,1.0,0.701593690704582,1.0,1.0,0.0,0.8756640377935758
10,710c63523d4d5e05,True,1.0,1.0,0.37176146752485134,1.0,1.0,1.0,0.7382339448020213
11,2e186fa01d9a5c49,True,1.0,1.0,0.26744012343550033,1.0,1.0,1.0,0.6947667180981251
12,dedb7c5e3604529e,True,1.0,1.0,0.864855780337309,1.0,1.0,1.0,0.9436899084738788
13,9ae5a292b89155a0,True,1.0,1.0,0.9915247960566302,0.0,1.0,1.0,0.5798019983569292
14,27decc74a57b53ac,True,1.0,0.0,0.0,1.0,1.0,0.0,0.0
15,e568957bee5b5b1e,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
16,7c258cb6d64e5125,True,1.0,1.0,0.8320112963412895,1.0,1.0,1.0,0.9300047068088707
17,3b96012de5d85ef5,True,1.0,0.0,0.0,0.0,1.0,1.0,0.0
18,d9d70933c5da52a2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,ec5e6f2f4d565c4c,True,1.0,0.0,0.0,0.0,1.0,0.5,0.0
20,e6fb80d2ad2e53c3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,3cbed749b81d5b10,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334
22,56ee72d8678154b5,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,c37a081992495a0e,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
24,de681a4826e35220,True,1.0,1.0,0.7085862432904009,0.0,1.0,1.0,0.4619109347043337
25,4605de88aeb05903,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334
26,cebac405bc31584f,True,1.0,1.0,0.9806828696785936,1.0,1.0,1.0,0.9919511956994139
27,f938432bb4d858c1,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0
28,e9505f806d8d5998,True,1.0,1.0,0.6763171055622544,1.0,1.0,1.0,0.8651321273176059
29,ac0c803827d65b80,True,1.0,1.0,0.0009630050899162434,1.0,1.0,1.0,0.5837345854541317
30,aba2ce98726d53d5,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
31,71fefe3bc0f0591e,True,1.0,1.0,0.8719149075953425,1.0,1.0,1.0,0.9466312114980594
32,92b7fb405f2f5ccf,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0
33,a1903f64f4815505,True,1.0,0.0,0.0,0.0,1.0,0.0,0.0
34,b1b22a6803555b20,True,1.0,1.0,0.9271120679818731,1.0,1.0,1.0,0.9696300283257804
35,d84f5656f4f753e4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
36,5e8f9f6ab5695769,True,1.0,1.0,0.9407590814303524,0.0,1.0,1.0,0.5586496172626468
37,342982275eb15441,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
38,19de57bdeb3052a4,True,1.0,1.0,0.7713222367124792,1.0,1.0,1.0,0.9047175986301997
39,cb8765fe0d6a535b,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
