,token,valid,no_at_fault_collisions,drivable_area_compliance,ego_progress,time_to_collision_within_bound,comfort,driving_direction_compliance,score
0,781efb1b870a58d4,True,1.0,1.0,0.34187217487484467,1.0,1.0,1.0,0.7257800728645186
1,7496010433ac52fc,True,1.0,1.0,0.4428390669402069,1.0,1.0,1.0,0.7678496112250862
2,9610b02bc4ec529c,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334
3,8561c627f83a5aac,True,0.5,0.0,0.0,0.0,1.0,0.5,0.0
4,f4544174530b5715,True,1.0,1.0,0.6190804549030808,1.0,1.0,0.5,0.8412835228762837
5,00f53a22cb3e5bd6,True,1.0,1.0,0.5076413819597928,1.0,1.0,1.0,0.7948505758165804
6,307f5f9b4eeb517e,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0
7,81997d01d8f65c19,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,d7aa6b013c7c56ec,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,2e0ec9c9c8fa51ba,True,1.0,0.0,0.0,1.0,1.0,0.0,0.0
10,7cdcc814be255d9f,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0
11,dd3b8e9368be579f,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334
12,106da21b5dfd5c7e,True,1.0,1.0,0.40064509935593756,1.0,1.0,1.0,0.7502687913983074
13,3b33d44fb39a530b,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
14,40054f2ae3cd58e3,True,1.0,1.0,0.46534683883237615,1.0,1.0,1.0,0.7772278495134901
15,ead69cf7d81b5a39,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
16,32cdbb04af4856c0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,8a61b6f43a50544d,True,1.0,0.0,0.0,1.0,1.0,0.0,0.0
18,854521fe3b945040,True,1.0,1.0,0.4364578592139563,1.0,1.0,1.0,0.7651907746724818
19,d8c6aedcb54a56fb,True,1.0,1.0,0.789719075262363,1.0,1.0,1.0,0.9123829480259845
20,3f12b84004b15310,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,4789245424875682,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,79bd7ba72d985b0b,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
23,fc4ab990e1dc5729,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
24,ce2de8af70e05a57,True,1.0,1.0,0.8046945983271891,1.0,1.0,1.0,0.9186227493029954
25,5d822115e0355e79,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,e436d91a140e5cc2,True,1.0,1.0,0.490000129628227,1.0,1.0,1.0,0.7875000540117613
27,7810122d0b665743,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,d801a39fb8455204,True,1.0,1.0,0.940045933814026,1.0,1.0,1.0,0.9750191390891775
29,94c075284a935bbb,True,1.0,1.0,0.6542448624010299,1.0,1.0,1.0,0.8559353593337624
30,3c448f4385bf58e1,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31,449ee74c03685eee,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334
32,35d1e07f6df25694,True,1.0,1.0,0.9655259055386772,1.0,1.0,1.0,0.9856357939744488
33,1e4bcd38cf585d97,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0
34,5d418a19150a56bb,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
35,8ed0f2cb1f2b5a8d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
36,7bacd3cec5df553f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
37,b9f85e394ac95269,True,0.5,0.0,0.0,0.0,1.0,1.0,0.0
38,21b54e6d58985ae3,True,0.0,1.0,0.0,1.0,1.0,1.0,0.0
39,8653e04dd5f75ec0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40,e63519408deb5931,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
41,6339f2317047535d,True,1.0,1.0,1.0,1.0,1.0,0.5,1.0
42,614792f42a2153a0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
43,1801a3d3fffc57f5,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
44,9084cb3c199750e3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
45,62981e97b1e35af5,True,0.5,1.0,0.5397386585935603,0.0,1.0,1.0,0.19577888720699174
46,28f70bd9ad9f52b2,True,1.0,0.0,0.0,0.0,1.0,0.5,0.0
47,258325ee3fe65b51,True,1.0,1.0,0.16600906861365136,1.0,1.0,1.0,0.6525037785890214
48,8c2de95fb8a45d80,True,1.0,1.0,0.9311672715274332,1.0,1.0,1.0,0.9713196964697639
49,143f361b85455570,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
50,e4549edf1d405a17,True,1.0,1.0,0.8394611179738173,1.0,1.0,1.0,0.9331087991557571
51,cd8518ca186155f9,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
52,0cc07a3667f45039,True,1.0,1.0,0.9482913148256373,1.0,1.0,1.0,0.9784547145106822
53,ddfbc4edaaae53b5,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0
54,61a58546ffef531e,True,1.0,1.0,0.5147556626542863,1.0,1.0,1.0,0.7978148594392859
55,580b253c853c5ef9,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0
56,f62055fb4d8153a6,True,1.0,1.0,0.8898249679285516,1.0,1.0,1.0,0.9540937366368966
57,2533671fb5a05c8f,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
58,1ca4fb094dd0522e,True,1.0,1.0,0.9074895991862153,1.0,1.0,1.0,0.961453999660923
59,90a79351977a5f32,True,1.0,1.0,0.07173785400212312,1.0,1.0,1.0,0.6132241058342179
60,e826fc97761759f9,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
61,0ac8e7379a575bb6,True,1.0,1.0,0.32701449430251706,1.0,1.0,1.0,0.7195893726260488
62,0160a218dc9051bd,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
63,f0ac2804298b564f,True,1.0,1.0,0.22936058117846858,1.0,1.0,1.0,0.6789002421576953
