,token,valid,no_at_fault_collisions,drivable_area_compliance,ego_progress,time_to_collision_within_bound,comfort,driving_direction_compliance,score
0,aa9a9fdb89275acb,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1,4584628100405d03,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2,69fab78920a55a7a,True,1.0,1.0,0.514154918855421,1.0,1.0,1.0,0.797564549523092
3,7e1f829a0de95258,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,7bacd3cec5df553f,True,1.0,1.0,0.468499186958382,1.0,1.0,1.0,0.7785413278993257
5,c3e5047f2ff85e9a,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334
6,5018ed61502d50f6,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334
7,6f4131a328bc58b7,True,1.0,1.0,0.7686630803802055,1.0,1.0,1.0,0.9036096168250856
8,94a77891082251d3,True,1.0,1.0,0.7776788273160911,1.0,1.0,1.0,0.9073661780483713
9,ab2748438f5d5a4d,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334
10,78e6ea95b854551c,True,1.0,1.0,0.7344459062338383,1.0,1.0,1.0,0.889352460930766
11,78f39692bcf85cb2,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0
12,3e0da2d159655124,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,79984c4826f653fd,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,e579b642c3845df8,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
15,a49872d2b9165d3a,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,bd1e5e7e9c975f54,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0
17,ab0473e852235c3a,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,935eae9f2b155370,True,1.0,1.0,0.0,1.0,1.0,1.0,0.5833333333333334
19,f32a4e9c1f425498,True,1.0,1.0,0.8571314607713165,1.0,1.0,1.0,0.9404714419880486
20,379b9337542359bd,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,a15ea164cfe85b2b,True,1.0,1.0,0.0,1.0,1.0,1.0,0.5833333333333334
22,766a723ba30f574c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,d1c281e277d1532d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,76dd2e9ad6f753b8,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,7aaa999404bc5b7e,True,1.0,1.0,0.8883161556111937,1.0,1.0,1.0,0.9534650648379973
26,4a5e3ac0ccc75a68,True,1.0,1.0,0.7706370356192336,1.0,1.0,1.0,0.9044320981746807
27,7496010433ac52fc,True,1.0,1.0,0.614997956568923,1.0,1.0,1.0,0.8395824819037179
28,f154d7cc016a59f9,True,1.0,1.0,0.7362423200754519,1.0,1.0,1.0,0.890100966698105
29,481eb6bee4545a5b,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,83ee8f2c7d655e4b,True,1.0,1.0,0.7796983566379126,1.0,1.0,1.0,0.9082076485991303
31,80cbc88e2410561e,True,1.0,1.0,0.6279635042848829,1.0,1.0,1.0,0.8449847934520346
32,1872470c12e85ed8,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
33,6339f2317047535d,True,1.0,1.0,1.0,1.0,1.0,0.5,1.0
34,c97bad66929c58d1,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334
35,475241a1683159b9,True,1.0,1.0,0.7536127965190969,1.0,1.0,1.0,0.8973386652162904
36,956e3aa8415b5712,True,1.0,1.0,0.639546601826089,1.0,1.0,1.0,0.8498110840942038
37,5ee3295e24b257b8,True,1.0,1.0,0.7942394226902145,1.0,1.0,1.0,0.9142664261209227
38,d7aa6b013c7c56ec,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
39,652e91c4f9b1505a,True,1.0,1.0,0.7285690619168118,1.0,1.0,1.0,0.8869037757986716
40,028125098bb45d66,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334
