,token,valid,no_at_fault_collisions,drivable_area_compliance,ego_progress,time_to_collision_within_bound,comfort,driving_direction_compliance,score
0,e579b642c3845df8,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,4615024da7765d62,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,55fa5e002dfa56d0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,dcbf1cf262365995,True,1.0,1.0,0.0,1.0,1.0,1.0,0.5833333333333334
4,9de4f939d84557e3,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0
5,2f9035e24e0c5253,True,1.0,1.0,0.7225089722270388,1.0,1.0,1.0,0.8843787384279329
6,914ee770e05e5ba1,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334
7,9632a1ccd0225e0d,True,1.0,1.0,0.7834445232501317,1.0,1.0,1.0,0.9097685513542215
8,e826fc97761759f9,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,bad530d745d25cd7,True,1.0,1.0,0.21968044476906665,1.0,1.0,1.0,0.6748668519871112
10,39130d1d9c3455e7,True,1.0,1.0,0.8101950560285086,1.0,1.0,1.0,0.9209146066785453
11,9690e454aaef531a,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,d6a0e6c1f41856ba,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,652e91c4f9b1505a,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
14,4fbb787fadf25c9c,True,1.0,1.0,0.8711456595244403,1.0,1.0,1.0,0.9463106914685168
15,4605de88aeb05903,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334
16,d5cf652a8ddf5a46,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,1b55b0b3663c5224,True,1.0,1.0,0.8928558644527184,1.0,1.0,1.0,0.9553566101886327
18,83812eaf10c25b0d,True,1.0,1.0,0.41362609409304435,1.0,1.0,1.0,0.7556775392054352
19,46426db4636d52a9,True,1.0,1.0,0.27561424781224264,1.0,1.0,1.0,0.6981726032551011
20,8a94ea8cb82c55ad,True,1.0,1.0,0.916474928151334,1.0,1.0,1.0,0.9651978867297225
21,9c633dbf7f8f5642,True,1.0,1.0,0.9248357749565533,0.0,1.0,1.0,0.5520149062318972
