,token,valid,no_at_fault_collisions,drivable_area_compliance,ego_progress,time_to_collision_within_bound,comfort,driving_direction_compliance,score
0,243ea67f27195c7c,True,1.0,1.0,0.3512922690482481,1.0,1.0,1.0,0.7297051121034368
1,a5efa651fec451b5,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2,b9f85e394ac95269,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
3,ed43e43517f358d3,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0
4,9820fb92380b522b,True,1.0,1.0,0.42942613262925194,1.0,1.0,1.0,0.7622608885955217
5,0715626fc800527e,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,aba2ce98726d53d5,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
7,885c3798916e5de8,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
8,35d813d8de5854f9,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0
9,a1b3a17fb07c54ef,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
10,7ffaa3cf8bf45474,True,1.0,1.0,0.5783303694653369,1.0,1.0,1.0,0.824304320610557
11,b8411116ac3355f3,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0
12,028125098bb45d66,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0
13,7496010433ac52fc,True,1.0,1.0,0.47700132046123545,1.0,1.0,1.0,0.7820838835255147
14,36b0118c36d95b3f,True,1.0,1.0,0.5248019882984294,1.0,1.0,1.0,0.802000828457679
15,914ee770e05e5ba1,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334
16,6d7c98517e0f5a67,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0
17,71db290f69d9579e,True,1.0,1.0,0.3041972693284413,1.0,1.0,1.0,0.7100821955535173
18,d2f55d2de2175a6b,True,0.5,0.0,0.0,0.0,1.0,1.0,0.0
19,c96b4de8d3d55287,True,1.0,1.0,0.9524620837042024,1.0,1.0,1.0,0.980192534876751
20,c4c63aa759ab5608,True,1.0,1.0,0.8143108925294941,1.0,1.0,1.0,0.9226295385539558
21,5a8f0cf120495354,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0
22,d84f5656f4f753e4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,09b2b571bb63520c,True,0.5,0.0,0.0,0.0,1.0,1.0,0.0
24,3b33d44fb39a530b,True,1.0,1.0,0.722254712722833,1.0,1.0,1.0,0.8842727969678471
25,39130d1d9c3455e7,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26,1c922a7f96245491,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0
27,e869951de22f5ecc,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,9b342d0967445869,True,1.0,1.0,0.9759673607037591,1.0,1.0,1.0,0.9899864002932329
29,28f70bd9ad9f52b2,True,1.0,1.0,0.4509855867968071,1.0,1.0,1.0,0.7712439944986696
30,32a3850fa50256fc,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31,61a58546ffef531e,True,1.0,1.0,0.8548644864819132,1.0,1.0,1.0,0.9395268693674638
32,36dd0d0bb6f45f01,True,1.0,1.0,0.6201047065547098,1.0,1.0,1.0,0.8417102943977958
33,1f00a870fb3458b1,True,1.0,1.0,0.12028519053300411,1.0,1.0,1.0,0.633452162722085
34,5dd66fecd1b4523b,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
35,56ee72d8678154b5,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0
36,3c448f4385bf58e1,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0
37,481eb6bee4545a5b,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0
38,44c442cba5fe5f68,True,1.0,1.0,0.8556258767416505,1.0,1.0,1.0,0.939844115309021
39,e9505f806d8d5998,True,1.0,1.0,0.6620553638938164,1.0,1.0,1.0,0.8591897349557568
40,e211bc381c495980,True,1.0,1.0,0.43950353598944947,1.0,1.0,1.0,0.7664598066622705
41,c8b422346e1f5252,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334
42,f32a4e9c1f425498,True,1.0,1.0,0.8950742339873048,0.0,1.0,1.0,0.539614264161377
43,2c52f45993a257af,True,1.0,1.0,0.6836464351545523,1.0,1.0,1.0,0.8681860146477302
44,781efb1b870a58d4,True,1.0,1.0,0.3087495245752915,1.0,1.0,1.0,0.7119789685730381
45,7cc94c33bbe052d7,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0
46,bd1e5e7e9c975f54,True,1.0,1.0,0.843714110126787,1.0,1.0,1.0,0.9348808792194946
47,5ee3295e24b257b8,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334
48,e359f23c0429503b,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
49,6e39441d943a59c2,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334
50,27decc74a57b53ac,True,1.0,0.0,0.0,1.0,1.0,0.0,0.0
51,2f9035e24e0c5253,True,1.0,1.0,0.2448228337802095,1.0,1.0,1.0,0.6853428474084207
52,70df39aae7b05204,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
53,65f1aecfc27158a7,True,1.0,1.0,0.6430864784732901,1.0,1.0,1.0,0.8512860326972042
54,157821b8660e540b,True,1.0,0.0,0.0,0.0,1.0,1.0,0.0
55,614792f42a2153a0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
56,d38905854e5f55a3,True,1.0,1.0,0.6230368291753073,1.0,1.0,1.0,0.842932012156378
57,94a77891082251d3,True,1.0,1.0,0.9430639557722647,1.0,1.0,1.0,0.9762766482384436
58,8d90099a801d5682,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0
59,d4e5d3e55e3751f9,True,1.0,1.0,0.9818992750928436,1.0,1.0,1.0,0.9924580312886849
60,1e4bcd38cf585d97,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
61,32f0e82c629d5862,True,1.0,1.0,0.6073874430603962,1.0,1.0,1.0,0.8364114346084984
62,65af3db384d05ac0,True,1.0,1.0,0.7377840574284776,1.0,1.0,1.0,0.8907433572618656
63,d8c1754607175755,True,1.0,1.0,0.5707166965863166,1.0,1.0,1.0,0.8211319569109653
64,c0ee4f794af35185,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
65,a7289f730e7f5ef2,True,1.0,0.0,0.0,1.0,1.0,0.0,0.0
66,7fef65fc1de658d6,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
67,c18f8cfc41385d8c,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0
68,e135dfbd00cc5b11,True,1.0,0.0,0.0,0.0,1.0,0.5,0.0
69,210dd1143b005422,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334
70,618403c227415955,True,1.0,1.0,0.0032938785036057076,1.0,1.0,1.0,0.5847057827098358
71,cd8518ca186155f9,True,1.0,1.0,0.8625129656981286,1.0,1.0,1.0,0.9427137357075536
72,f4db4b31f9265123,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
73,a3870f56871e53d6,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0
74,a64559b4247653b7,True,1.0,1.0,0.9810949914741064,1.0,1.0,1.0,0.9921229131142111
75,1267703b37a25911,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0
